,0
12352,861792
12353,861857
12354,862055
12355,862125
12356,862175
12357,862262
12358,862387
12359,862437
12360,862597
12361,862654
12362,862704
12363,862790
12364,862840
12365,862890
12366,863164
12367,863287
12368,863338
12369,863388
12370,863439
12371,863599
12372,863653
12373,863716
12374,863766
12375,863926
12376,863977
12377,864027
12378,864127
12379,864213
12380,864272
12381,864322
12382,864372
12383,864469
12384,864519
12385,864605
12386,864729
12387,864815
12388,864865
12389,864930
12390,865053
12391,865179
12392,865275
12393,865473
12394,865523
12395,865683
12396,865733
12397,865783
12398,865833
12399,865896
12400,865997
12401,866083
12402,866133
12403,866183
12404,866233
12405,866356
12406,866442
12407,866565
12408,866629
12409,866789
12410,866875
12411,867011
12412,867182
12413,867245
12414,867331
12415,867529
12416,867592
12417,867678
12418,867734
12419,867910
12420,868083
12421,868169
12422,868225
12423,868275
12424,868327
12425,868487
12426,868611
12427,868666
12428,868716
12429,868821
12430,868871
12431,868941
12432,868992
12433,869264
12434,869358
12435,869408
12436,869510
12437,869612
12438,869662
12439,869803
12440,869858
12441,869953
12442,870003
12443,870069
12444,870267
12445,870330
12446,870380
12447,870578
12448,870638
12449,870690
12450,870814
12451,870900
12452,871001
12453,871087
12454,871247
12455,871305
12456,871355
12457,871405
12458,871564
12459,871614
12460,871680
12461,871778
12462,871833
12463,871883
12464,871980
12465,872112
12466,872179
12467,872302
12468,872360
12469,872464
12470,872550
12471,872600
12472,872691
12473,872741
12474,872827
12475,872879
12476,873086
12477,873150
12478,873236
12479,873372
12480,873512
12481,873580
12482,873740
12483,873826
12484,874037
12485,874235
12486,874359
12487,874483
12488,874647
12489,874773
12490,874840
12491,874975
12492,875063
12493,875166
12494,875230
12495,875280
12496,875478
12497,875578
12498,875788
12499,875874
12500,875960
12501,876172
12502,876277
12503,876327
12504,876451
12505,876503
12506,876570
12507,876626
12508,876676
12509,876726
12510,876782
12511,876875
12512,877035
12513,877204
12514,877272
12515,877325
12516,877375
12517,877461
12518,877559
12519,877645
12520,877804
12521,877857
12522,877944
12523,878195
12524,878281
12525,878367
12526,878453
12527,878539
12528,878598
12529,878648
12530,878771
12531,878868
12532,878918
12533,878968
12534,879018
12535,879068
12536,879195
12537,879285
12538,879339
12539,879389
12540,879439
12541,879526
12542,879589
12543,879675
12544,879835
12545,879885
12546,879935
12547,880099
12548,880233
12549,880447
12550,880497
12551,880706
12552,880792
12553,881118
12554,881168
12555,881266
12556,881332
12557,881419
12558,881469
12559,881560
12560,881702
12561,881833
12562,881931
12563,882054
12564,882114
12565,882164
12566,882364
12567,882421
12568,882478
12569,882540
12570,882665
12571,882751
12572,882911
12573,882965
12574,883015
12575,883080
12576,883214
12577,883451
12578,883501
12579,883638
12580,883724
12581,883774
12582,883972
12583,884022
12584,884118
12585,884207
12586,884293
12587,884343
12588,884393
12589,884516
12590,884602
12591,884661
12592,884757
12593,884843
12594,884893
12595,885092
12596,885252
12597,885386
12598,885472
12599,885523
12600,885609
12601,885881
12602,885931
12603,885981
12604,886181
12605,886237
12606,886298
12607,886359
12608,886593
12609,886643
12610,886767
12611,886825
12612,886875
12613,886939
12614,887005
12615,887132
12616,887182
12617,887342
12618,887505
12619,887602
12620,887661
12621,887761
12622,887847
12623,887916
12624,887975
12625,888062
12626,888193
12627,888259
12628,888315
12629,888453
12630,888503
12631,888591
12632,888687
12633,888847
12634,888899
12635,888987
12636,889111
12637,889197
12638,889290
12639,889377
12640,889501
12641,889625
12642,889799
12643,889885
12644,889935
12645,889985
12646,890048
12647,890153
12648,890292
12649,890342
12650,890399
12651,890449
12652,890663
12653,890723
12654,890883
12655,890933
12656,891069
12657,891132
12658,891194
12659,891392
12660,891461
12661,891806
12662,891856
12663,891952
12664,892038
12665,892088
12666,892257
12667,892529
12668,892579
12669,892702
12670,892752
12671,892912
12672,892971
12673,893057
12674,893181
12675,893237
12676,893323
12677,893379
12678,893471
12679,893521
12680,893583
12681,893647
12682,893700
12683,893837
12684,894109
12685,894166
12686,894308
12687,894358
12688,894526
12689,894583
12690,894643
12691,894729
12692,894815
12693,894983
12694,895069
12695,895155
12696,895247
12697,895299
12698,895423
12699,895621
12700,895674
12701,895724
12702,895775
12703,895832
12704,895992
12705,896126
12706,896191
12707,896316
12708,896410
12709,896460
12710,896510
12711,896571
12712,896667
12713,896717
12714,896857
12715,896925
12716,897011
12717,897171
12718,897223
12719,897358
12720,897444
12721,897509
12722,897559
12723,897609
12724,897659
12725,897756
12726,897842
12727,897966
12728,898059
12729,898109
12730,898279
12731,898329
12732,898385
12733,898471
12734,898570
12735,898636
12736,898686
12737,898736
12738,898871
12739,899043
12740,899140
12741,899199
12742,899303
12743,899477
12744,899573
12745,899672
12746,899758
12747,900008
12748,900183
12749,900343
12750,900429
12751,900484
12752,900681
12753,900745
12754,900795
12755,900930
12756,901096
12757,901163
12758,901230
12759,901316
12760,901372
12761,901422
12762,901482
12763,901578
12764,901664
12765,901750
12766,901874
12767,901924
12768,902010
12769,902170
12770,902233
12771,902319
12772,902405
12773,902473
12774,902596
12775,902683
12776,902744
12777,902813
12778,902863
12779,902950
12780,903002
12781,903065
12782,903151
12783,903238
12784,903302
12785,903388
12786,903696
12787,903839
12788,903889
12789,903939
12790,903989
12791,904048
12792,904172
12793,904278
12794,904364
12795,904429
12796,904566
12797,904629
12798,904694
12799,904762
12800,904813
12801,904908
12802,905040
12803,905127
12804,905177
12805,905270
12806,905321
12807,905445
12808,905586
12809,905719
12810,905916
12811,905966
12812,906098
12813,906231
12814,906297
12815,906465
12816,906518
12817,906678
12818,906849
12819,906983
12820,907069
12821,907231
12822,907332
12823,907382
12824,907469
12825,907538
12826,907604
12827,907728
12828,907795
12829,907848
12830,908017
12831,908259
12832,908320
12833,908370
12834,908420
12835,908474
12836,908598
12837,908664
12838,908714
12839,908778
12840,908864
12841,908988
12842,909115
12843,909203
12844,909417
12845,909467
12846,909519
12847,909610
12848,909663
12849,909720
12850,909879
12851,909941
12852,910078
12853,910176
12854,910226
12855,910361
12856,910488
12857,910549
12858,910640
12859,910699
12860,910822
12861,910872
12862,910928
12863,910978
12864,911064
12865,911169
12866,911255
12867,911311
12868,911595
12869,911795
12870,911919
12871,911984
12872,912256
12873,912314
12874,912419
12875,912479
12876,912572
12877,912638
12878,912761
12879,912850
12880,912906
12881,912958
12882,913081
12883,913137
12884,913423
12885,913523
12886,913573
12887,913787
12888,913886
12889,913936
12890,914065
12891,914151
12892,914246
12893,914554
12894,914640
12895,914764
12896,914823
12897,915243
12898,915297
12899,915383
12900,915439
12901,915490
12902,915617
12903,915679
12904,915739
12905,915789
12906,915839
12907,915898
12908,915953
12909,916087
12910,916212
12911,916372
12912,916427
12913,916566
12914,916616
12915,916677
12916,916766
12917,916867
12918,916917
12919,916967
12920,917053
12921,917143
12922,917306
12923,917430
12924,917491
12925,917591
12926,917641
12927,917691
12928,917741
12929,917793
12930,917896
12931,917946
12932,918000
12933,918136
12934,918232
12935,918297
12936,918353
12937,918403
12938,918453
12939,918544
12940,918594
12941,918717
12942,918767
12943,918859
12944,918992
12945,919080
12946,919166
12947,919302
12948,919352
12949,919438
12950,919635
12951,919759
12952,919809
12953,919933
12954,920205
12955,920259
12956,920325
12957,920375
12958,920499
12959,920706
12960,920756
12961,920844
12962,920968
12963,921073
12964,921129
12965,921180
12966,921237
12967,921305
12968,921355
12969,921405
12970,921508
12971,921594
12972,921646
12973,921706
12974,921756
12975,921882
12976,922042
12977,922429
12978,922515
12979,922763
12980,922897
12981,923021
12982,923116
12983,923214
12984,923284
12985,923370
12986,923472
12987,923558
12988,923644
12989,923743
12990,923941
12991,923995
12992,924045
12993,924098
12994,924157
12995,924330
12996,924380
12997,924556
12998,924689
12999,924813
13000,924869
13001,924993
13002,925117
13003,925167
13004,925226
13005,925285
13006,925388
13007,925481
13008,925540
13009,925590
13010,925640
13011,925800
13012,925850
13013,925936
13014,926074
13015,926124
13016,926224
13017,926274
13018,926398
13019,926490
13020,926593
13021,926716
13022,926880
13023,927003
13024,927053
13025,927251
13026,927411
13027,927461
13028,927511
13029,927561
13030,927647
13031,927697
13032,927821
13033,927944
13034,927994
13035,928232
13036,928299
13037,928422
13038,928523
13039,928609
13040,928701
13041,928766
13042,928825
13043,928892
13044,929238
13045,929485
13046,929546
13047,929613
13048,929699
13049,929822
13050,929916
13051,930158
13052,930208
13053,930309
13054,930361
13055,930411
13056,930535
13057,930771
13058,930877
13059,930927
13060,931013
13061,931078
13062,931144
13063,931194
13064,931412
13065,931462
13066,931549
13067,931599
13068,931650
13069,931774
13070,931831
13071,931955
13072,932015
13073,932074
13074,932243
13075,932329
13076,932379
13077,932437
13078,932523
13079,932609
13080,932659
13081,932709
13082,932795
13083,932900
13084,932994
13085,933080
13086,933132
13087,933184
13088,933234
13089,933432
13090,933538
13091,933671
13092,933721
13093,934075
13094,934133
13095,934341
13096,934427
13097,934550
13098,934601
13099,934653
13100,934777
13101,934908
13102,935076
13103,935128
13104,935178
13105,935381
13106,935504
13107,935590
13108,935642
13109,935699
13110,935799
13111,935856
13112,935911
13113,935998
13114,936091
13115,936158
13116,936220
13117,936287
13118,936537
13119,936587
13120,936673
13121,936736
13122,936822
13123,936876
13124,937241
13125,937291
13126,937355
13127,937406
13128,937460
13129,937510
13130,937647
13131,937739
13132,937794
13133,937891
13134,937958
13135,938119
13136,938324
13137,938374
13138,938424
13139,938548
13140,938612
13141,938663
13142,938799
13143,938849
13144,938973
13145,939035
13146,939085
13147,939135
13148,939222
13149,939308
13150,939366
13151,939420
13152,939489
13153,939539
13154,939591
13155,939651
13156,939849
13157,939939
13158,939994
13159,940192
13160,940278
13161,940402
13162,940684
13163,940808
13164,940897
13165,940947
13166,941033
13167,941132
13168,941218
13169,941304
13170,941432
13171,941525
13172,941575
13173,941630
13174,941867
13175,941953
13176,942125
13177,942186
13178,942236
13179,942433
13180,942704
13181,942761
13182,942811
13183,942870
13184,942920
13185,943203
13186,943253
13187,943316
13188,943635
13189,943685
13190,943750
13191,943873
13192,943971
13193,944059
13194,944152
13195,944202
13196,944362
13197,944608
13198,944694
13199,944974
13200,945098
13201,945148
13202,945198
13203,945252
13204,945421
13205,945545
13206,945646
13207,945696
13208,945788
13209,945948
13210,946046
13211,946243
13212,946312
13213,946436
13214,946564
13215,946624
13216,946691
13217,946829
13218,947063
13219,947156
13220,947316
13221,947476
13222,947567
13223,947623
13224,947683
13225,947819
13226,947905
13227,947968
13228,948024
13229,948150
13230,948283
13231,948345
13232,948469
13233,948524
13234,948610
13235,948668
13236,948727
13237,948788
13238,948838
13239,948936
13240,949101
13241,949193
13242,949254
13243,949304
13244,949369
13245,949426
13246,949640
13247,950072
13248,950198
13249,950261
13250,950311
13251,950361
13252,950448
13253,950646
13254,950776
13255,951099
13256,951185
13257,951383
13258,951441
13259,951501
13260,951587
13261,951785
13262,951881
13263,951968
13264,952019
13265,952291
13266,952360
13267,952648
13268,952698
13269,952896
13270,953020
13271,953187
13272,953273
13273,953374
13274,953435
13275,953485
13276,953535
13277,953621
13278,953726
13279,953780
13280,953882
13281,954041
13282,954136
13283,954277
13284,954372
13285,954433
13286,954499
13287,954549
13288,954599
13289,954759
13290,954898
13291,954948
13292,955050
13293,955184
13294,955308
13295,955362
13296,955412
13297,955502
13298,955671
13299,955842
13300,955928
13301,955990
13302,956054
13303,956104
13304,956228
13305,956298
13306,956422
13307,956590
13308,956647
13309,956788
13310,956838
13311,956934
13312,957028
13313,957121
13314,957171
13315,957221
13316,957350
13317,957400
13318,957502
13319,957626
13320,957912
13321,958145
13322,958242
13323,958299
13324,958423
13325,958473
13326,958524
13327,958796
13328,958846
13329,958896
13330,958947
13331,959033
13332,959156
13333,959242
13334,959303
13335,959397
13336,959447
13337,959583
13338,959742
13339,959828
13340,959878
13341,960088
13342,960152
13343,960240
13344,960292
13345,960346
13346,960451
13347,960623
13348,960724
13349,960787
13350,960852
13351,960952
13352,961002
13353,961088
13354,961155
13355,961205
13356,961256
13357,961391
13358,961452
13359,961538
13360,961711
13361,961775
13362,961898
13363,962057
13364,962107
13365,962157
13366,962293
13367,962381
13368,962521
13369,962575
13370,962625
13371,962675
13372,962799
13373,962997
13374,963100
13375,963200
13376,963250
13377,963300
13378,963386
13379,963451
13380,963537
13381,963587
13382,963656
13383,963706
13384,963865
13385,963916
13386,963975
13387,964076
13388,964126
13389,964180
13390,964277
13391,964401
13392,964451
13393,964512
13394,964710
13395,964766
13396,964926
13397,965012
13398,965113
13399,965178
13400,965236
13401,965359
13402,965416
13403,965514
13404,965564
13405,965614
13406,965738
13407,965788
13408,966031
13409,966155
13410,966259
13411,966384
13412,966482
13413,966550
13414,966613
13415,966671
13416,966721
13417,966880
13418,967078
13419,967128
13420,967229
13421,967281
13422,967331
13423,967382
13424,967474
13425,967524
13426,967651
13427,967757
13428,967813
13429,967863
13430,967921
13431,968246
13432,968332
13433,968530
13434,968695
13435,968834
13436,968968
13437,969141
13438,969200
13439,969369
13440,969455
13441,969590
13442,969676
13443,969988
13444,970040
13445,970200
13446,970250
13447,970484
13448,970570
13449,970656
13450,970724
13451,970884
13452,970934
13453,971030
13454,971080
13455,971213
13456,971299
13457,971397
13458,971669
13459,971765
13460,971834
13461,971892
13462,971944
13463,972030
13464,972154
13465,972205
13466,972263
13467,972330
13468,972381
13469,972436
13470,972541
13471,972627
13472,972680
13473,972893
13474,972979
13475,973044
13476,973101
13477,973151
13478,973201
13479,973260
13480,973468
13481,973518
